t,beta,r,d,gamma,sigma
460,0.105636803,0.075549975,0.001289077,9.67E-05,0.05
461,0.105636803,0.075549975,0.001289077,9.67E-05,0.05
462,0.105636803,0.075549975,0.001289077,9.67E-05,0.05
463,0.105636803,0.075549975,0.001289077,9.67E-05,0.05
464,0.105636803,0.075549975,0.001289077,9.67E-05,0.05
465,0.105636803,0.075549975,0.001289077,9.67E-05,0.05
466,0.105636803,0.075549975,0.001289077,9.67E-05,0.05
467,0.105636803,0.075549975,0.001289077,9.67E-05,0.05
468,0.105636803,0.075549975,0.001289077,9.67E-05,0.05
469,0.105636803,0.075549975,0.001289077,9.67E-05,0.05
470,0.105636803,0.075549975,0.001289077,9.67E-05,0.05
471,0.105636803,0.075549975,0.001289077,9.67E-05,0.05
472,0.105636803,0.075549975,0.001289077,9.67E-05,0.05
473,0.107694051,0.058426824,0.00112108,9.95E-05,0.05
474,0.107694051,0.058426824,0.00112108,9.95E-05,0.05
475,0.107694051,0.058426824,0.00112108,9.95E-05,0.05
476,0.107694051,0.058426824,0.00112108,9.95E-05,0.05
477,0.107694051,0.058426824,0.00112108,9.95E-05,0.05
478,0.107694051,0.058426824,0.00112108,9.95E-05,0.05
479,0.107694051,0.058426824,0.00112108,9.95E-05,0.05
480,0.107694051,0.058426824,0.00112108,9.95E-05,0.05
481,0.107694051,0.058426824,0.00112108,9.95E-05,0.05
482,0.107694051,0.058426824,0.00112108,9.95E-05,0.05
483,0.107694051,0.058426824,0.00112108,9.95E-05,0.05
484,0.107694051,0.058426824,0.00112108,9.95E-05,0.05
485,0.107694051,0.058426824,0.00112108,9.95E-05,0.05
486,0.092205152,0.069488414,0.000968872,0.0001,0.05
487,0.092205152,0.069488414,0.000968872,0.0001,0.05
488,0.092205152,0.069488414,0.000968872,0.0001,0.05
489,0.092205152,0.069488414,0.000968872,0.0001,0.05
490,0.092205152,0.069488414,0.000968872,0.0001,0.05
491,0.092205152,0.069488414,0.000968872,0.0001,0.05
492,0.092205152,0.069488414,0.000968872,0.0001,0.05
493,0.092205152,0.069488414,0.000968872,0.0001,0.05
494,0.092205152,0.069488414,0.000968872,0.0001,0.05
495,0.092205152,0.069488414,0.000968872,0.0001,0.05
496,0.092205152,0.069488414,0.000968872,0.0001,0.05
497,0.092205152,0.069488414,0.000968872,0.0001,0.05
498,0.092205152,0.069488414,0.000968872,0.0001,0.05
499,0.092205152,0.069488414,0.000968872,0.0001,0.05
500,0.092205152,0.069488414,0.000968872,0.0001,0.05
501,0.09122784,0.069579059,0.001059286,0.000102871,0.05
502,0.09122784,0.069579059,0.001059286,0.000102871,0.05
503,0.09122784,0.069579059,0.001059286,0.000102871,0.05
504,0.09122784,0.069579059,0.001059286,0.000102871,0.05
505,0.09122784,0.069579059,0.001059286,0.000102871,0.05
506,0.09122784,0.069579059,0.001059286,0.000102871,0.05
507,0.09122784,0.069579059,0.001059286,0.000102871,0.05
508,0.09122784,0.069579059,0.001059286,0.000102871,0.05
509,0.09122784,0.069579059,0.001059286,0.000102871,0.05
510,0.09122784,0.069579059,0.001059286,0.000102871,0.05
511,0.09122784,0.069579059,0.001059286,0.000102871,0.05
512,0.09122784,0.069579059,0.001059286,0.000102871,0.05
513,0.09122784,0.069579059,0.001059286,0.000102871,0.05
514,0.077230245,0.074909408,0.000988889,0.00010419,0.05
515,0.077230245,0.074909408,0.000988889,0.00010419,0.05
516,0.077230245,0.074909408,0.000988889,0.00010419,0.05
517,0.077230245,0.074909408,0.000988889,0.00010419,0.05
518,0.077230245,0.074909408,0.000988889,0.00010419,0.05
519,0.077230245,0.074909408,0.000988889,0.00010419,0.05
520,0.077230245,0.074909408,0.000988889,0.00010419,0.05
521,0.077230245,0.074909408,0.000988889,0.00010419,0.05
522,0.077230245,0.074909408,0.000988889,0.00010419,0.05
523,0.077230245,0.074909408,0.000988889,0.00010419,0.05
524,0.077230245,0.074909408,0.000988889,0.00010419,0.05
525,0.071816279,0.088233762,0.001501151,0.000102014,0.05
526,0.071816279,0.088233762,0.001501151,0.000102014,0.05
527,0.071816279,0.088233762,0.001501151,0.000102014,0.05
528,0.071816279,0.088233762,0.001501151,0.000102014,0.05
529,0.071816279,0.088233762,0.001501151,0.000102014,0.05
530,0.071816279,0.088233762,0.001501151,0.000102014,0.05
531,0.071816279,0.088233762,0.001501151,0.000102014,0.05
532,0.071816279,0.088233762,0.001501151,0.000102014,0.05
533,0.071816279,0.088233762,0.001501151,0.000102014,0.05
534,0.071816279,0.088233762,0.001501151,0.000102014,0.05
535,0.071816279,0.088233762,0.001501151,0.000102014,0.05
536,0.071816279,0.088233762,0.001501151,0.000102014,0.05
537,0.071816279,0.088233762,0.001501151,0.000102014,0.05
538,0.071816279,0.088233762,0.001501151,0.000102014,0.05
539,0.071816279,0.088233762,0.001501151,0.000102014,0.05
540,0.071816279,0.088233762,0.001501151,0.000102014,0.05
541,0.071816279,0.088233762,0.001501151,0.000102014,0.05
542,0.071816279,0.088233762,0.001501151,0.000102014,0.05
543,0.071816279,0.088233762,0.001501151,0.000102014,0.05
544,0.071816279,0.088233762,0.001501151,0.000102014,0.05
545,0.071816279,0.088233762,0.001501151,0.000102014,0.05
546,0.071816279,0.088233762,0.001501151,0.000102014,0.05
547,0.071816279,0.088233762,0.001501151,0.000102014,0.05
548,0.071816279,0.088233762,0.001501151,0.000102014,0.05
549,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
550,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
551,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
552,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
553,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
554,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
555,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
556,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
557,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
558,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
559,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
560,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
561,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
562,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
563,0.066707624,0.089357925,0.000983913,9.85E-05,0.05
564,0.064969736,0.097886483,0.000800446,0.000102583,0.05
565,0.064969736,0.097886483,0.000800446,0.000102583,0.05
566,0.064969736,0.097886483,0.000800446,0.000102583,0.05
567,0.064969736,0.097886483,0.000800446,0.000102583,0.05
568,0.064969736,0.097886483,0.000800446,0.000102583,0.05
569,0.064969736,0.097886483,0.000800446,0.000102583,0.05
570,0.064969736,0.097886483,0.000800446,0.000102583,0.05
571,0.064969736,0.097886483,0.000800446,0.000102583,0.05
572,0.064969736,0.097886483,0.000800446,0.000102583,0.05
573,0.064969736,0.097886483,0.000800446,0.000102583,0.05
574,0.064969736,0.097886483,0.000800446,0.000102583,0.05
575,0.064969736,0.097886483,0.000800446,0.000102583,0.05
576,0.064969736,0.097886483,0.000800446,0.000102583,0.05
577,0.064969736,0.097886483,0.000800446,0.000102583,0.05
578,0.064969736,0.097886483,0.000800446,0.000102583,0.05
579,0.083264029,0.069305119,0.001003859,0.000104181,0.05
580,0.083264029,0.069305119,0.001003859,0.000104181,0.05
581,0.083264029,0.069305119,0.001003859,0.000104181,0.05
582,0.083264029,0.069305119,0.001003859,0.000104181,0.05
583,0.083264029,0.069305119,0.001003859,0.000104181,0.05
584,0.083264029,0.069305119,0.001003859,0.000104181,0.05
585,0.083264029,0.069305119,0.001003859,0.000104181,0.05
586,0.083264029,0.069305119,0.001003859,0.000104181,0.05
587,0.083264029,0.069305119,0.001003859,0.000104181,0.05
588,0.083264029,0.069305119,0.001003859,0.000104181,0.05
589,0.083264029,0.069305119,0.001003859,0.000104181,0.05
590,0.083264029,0.069305119,0.001003859,0.000104181,0.05
591,0.083264029,0.069305119,0.001003859,0.000104181,0.05
592,0.083264029,0.069305119,0.001003859,0.000104181,0.05
593,0.083264029,0.069305119,0.001003859,0.000104181,0.05
594,0.083264029,0.069305119,0.001003859,0.000104181,0.05
595,0.083264029,0.069305119,0.001003859,0.000104181,0.05
596,0.080287147,0.076860444,0.000739581,0.000101,0.05
597,0.080287147,0.076860444,0.000739581,0.000101,0.05
598,0.080287147,0.076860444,0.000739581,0.000101,0.05
599,0.080287147,0.076860444,0.000739581,0.000101,0.05
600,0.080287147,0.076860444,0.000739581,0.000101,0.05
601,0.080287147,0.076860444,0.000739581,0.000101,0.05
602,0.080287147,0.076860444,0.000739581,0.000101,0.05
603,0.080287147,0.076860444,0.000739581,0.000101,0.05
604,0.080287147,0.076860444,0.000739581,0.000101,0.05
605,0.080287147,0.076860444,0.000739581,0.000101,0.05
606,0.080287147,0.076860444,0.000739581,0.000101,0.05
607,0.080287147,0.076860444,0.000739581,0.000101,0.05
608,0.080287147,0.076860444,0.000739581,0.000101,0.05
609,0.080287147,0.076860444,0.000739581,0.000101,0.05
610,0.075395423,0.079392626,0.00067776,0.000101549,0.05
611,0.075395423,0.079392626,0.00067776,0.000101549,0.05
612,0.075395423,0.079392626,0.00067776,0.000101549,0.05
613,0.075395423,0.079392626,0.00067776,0.000101549,0.05
614,0.075395423,0.079392626,0.00067776,0.000101549,0.05
615,0.075395423,0.079392626,0.00067776,0.000101549,0.05
616,0.075395423,0.079392626,0.00067776,0.000101549,0.05
617,0.075395423,0.079392626,0.00067776,0.000101549,0.05
618,0.075395423,0.079392626,0.00067776,0.000101549,0.05
619,0.075395423,0.079392626,0.00067776,0.000101549,0.05
620,0.075395423,0.079392626,0.00067776,0.000101549,0.05
621,0.068815221,0.083496088,0.000622001,0.000104608,0.05
622,0.068815221,0.083496088,0.000622001,0.000104608,0.05
623,0.068815221,0.083496088,0.000622001,0.000104608,0.05
624,0.068815221,0.083496088,0.000622001,0.000104608,0.05
625,0.068815221,0.083496088,0.000622001,0.000104608,0.05
626,0.068815221,0.083496088,0.000622001,0.000104608,0.05
627,0.068815221,0.083496088,0.000622001,0.000104608,0.05
628,0.068815221,0.083496088,0.000622001,0.000104608,0.05
629,0.068815221,0.083496088,0.000622001,0.000104608,0.05
630,0.064042152,0.078507017,0.000658413,0.000103001,0.05
631,0.064042152,0.078507017,0.000658413,0.000103001,0.05
632,0.064042152,0.078507017,0.000658413,0.000103001,0.05
633,0.064042152,0.078507017,0.000658413,0.000103001,0.05
634,0.064042152,0.078507017,0.000658413,0.000103001,0.05
635,0.064042152,0.078507017,0.000658413,0.000103001,0.05
636,0.064042152,0.078507017,0.000658413,0.000103001,0.05
637,0.064042152,0.078507017,0.000658413,0.000103001,0.05
638,0.064042152,0.078507017,0.000658413,0.000103001,0.05
639,0.064042152,0.078507017,0.000658413,0.000103001,0.05
640,0.064042152,0.078507017,0.000658413,0.000103001,0.05
641,0.064042152,0.078507017,0.000658413,0.000103001,0.05
642,0.064042152,0.078507017,0.000658413,0.000103001,0.05
643,0.064042152,0.078507017,0.000658413,0.000103001,0.05
644,0.064042152,0.078507017,0.000658413,0.000103001,0.05
645,0.096406781,0.066942133,0.000354459,0.00010094,0.05
646,0.096406781,0.066942133,0.000354459,0.00010094,0.05
647,0.096406781,0.066942133,0.000354459,0.00010094,0.05
648,0.096406781,0.066942133,0.000354459,0.00010094,0.05
649,0.096406781,0.066942133,0.000354459,0.00010094,0.05
650,0.096406781,0.066942133,0.000354459,0.00010094,0.05
651,0.096406781,0.066942133,0.000354459,0.00010094,0.05
652,0.096406781,0.066942133,0.000354459,0.00010094,0.05
653,0.096406781,0.066942133,0.000354459,0.00010094,0.05
654,0.096406781,0.066942133,0.000354459,0.00010094,0.05
655,0.096406781,0.066942133,0.000354459,0.00010094,0.05
656,0.096406781,0.066942133,0.000354459,0.00010094,0.05
657,0.096406781,0.066942133,0.000354459,0.00010094,0.05
658,0.096406781,0.066942133,0.000354459,0.00010094,0.05
659,0.096406781,0.066942133,0.000354459,0.00010094,0.05
660,0.096406781,0.066942133,0.000354459,0.00010094,0.05
661,0.096406781,0.066942133,0.000354459,0.00010094,0.05
662,0.096406781,0.066942133,0.000354459,0.00010094,0.05
663,0.096406781,0.066942133,0.000354459,0.00010094,0.05
664,0.096406781,0.066942133,0.000354459,0.00010094,0.05
665,0.096406781,0.066942133,0.000354459,0.00010094,0.05
666,0.096406781,0.066942133,0.000354459,0.00010094,0.05
667,0.096406781,0.066942133,0.000354459,0.00010094,0.05
668,0.096406781,0.066942133,0.000354459,0.00010094,0.05
669,0.096406781,0.066942133,0.000354459,0.00010094,0.05
670,0.096406781,0.066942133,0.000354459,0.00010094,0.05
671,0.096406781,0.066942133,0.000354459,0.00010094,0.05
672,0.096406781,0.066942133,0.000354459,0.00010094,0.05
673,0.096406781,0.066942133,0.000354459,0.00010094,0.05
674,0.096406781,0.066942133,0.000354459,0.00010094,0.05
675,0.096406781,0.066942133,0.000354459,0.00010094,0.05
676,0.096406781,0.066942133,0.000354459,0.00010094,0.05
677,0.096406781,0.066942133,0.000354459,0.00010094,0.05
678,0.096406781,0.066942133,0.000354459,0.00010094,0.05
679,0.096406781,0.066942133,0.000354459,0.00010094,0.05
680,0.096406781,0.066942133,0.000354459,0.00010094,0.05
681,0.096406781,0.066942133,0.000354459,0.00010094,0.05
682,0.096406781,0.066942133,0.000354459,0.00010094,0.05
683,0.096406781,0.066942133,0.000354459,0.00010094,0.05
684,0.096406781,0.066942133,0.000354459,0.00010094,0.05
685,0.096406781,0.066942133,0.000354459,0.00010094,0.05
686,0.096406781,0.066942133,0.000354459,0.00010094,0.05
687,0.1431333,0.05971875,0.000146856,0.00010049,0.05
688,0.1431333,0.05971875,0.000146856,0.00010049,0.05
689,0.1431333,0.05971875,0.000146856,0.00010049,0.05
690,0.1431333,0.05971875,0.000146856,0.00010049,0.05
691,0.1431333,0.05971875,0.000146856,0.00010049,0.05
692,0.1431333,0.05971875,0.000146856,0.00010049,0.05
693,0.1431333,0.05971875,0.000146856,0.00010049,0.05
694,0.1431333,0.05971875,0.000146856,0.00010049,0.05
695,0.1431333,0.05971875,0.000146856,0.00010049,0.05
696,0.1431333,0.05971875,0.000146856,0.00010049,0.05
697,0.1431333,0.05971875,0.000146856,0.00010049,0.05
698,0.1431333,0.05971875,0.000146856,0.00010049,0.05
699,0.1431333,0.05971875,0.000146856,0.00010049,0.05
700,0.1431333,0.05971875,0.000146856,0.00010049,0.05
701,0.1431333,0.05971875,0.000146856,0.00010049,0.05
702,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
703,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
704,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
705,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
706,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
707,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
708,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
709,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
710,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
711,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
712,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
713,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
714,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
715,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
716,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
717,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
718,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
719,0.098910821,0.07610437,0.000251183,9.31E-05,0.05
720,0.078208768,0.09797093,0.000273506,0.000101124,0.05
721,0.078208768,0.09797093,0.000273506,0.000101124,0.05
722,0.078208768,0.09797093,0.000273506,0.000101124,0.05
723,0.078208768,0.09797093,0.000273506,0.000101124,0.05
724,0.078208768,0.09797093,0.000273506,0.000101124,0.05
725,0.078208768,0.09797093,0.000273506,0.000101124,0.05
726,0.078208768,0.09797093,0.000273506,0.000101124,0.05
727,0.078208768,0.09797093,0.000273506,0.000101124,0.05
728,0.078208768,0.09797093,0.000273506,0.000101124,0.05
729,0.078208768,0.09797093,0.000273506,0.000101124,0.05
730,0.069632811,0.086338675,0.000197925,0.000104016,0.05
731,0.069632811,0.086338675,0.000197925,0.000104016,0.05
732,0.069632811,0.086338675,0.000197925,0.000104016,0.05
733,0.069632811,0.086338675,0.000197925,0.000104016,0.05
734,0.069632811,0.086338675,0.000197925,0.000104016,0.05
735,0.069632811,0.086338675,0.000197925,0.000104016,0.05
736,0.069632811,0.086338675,0.000197925,0.000104016,0.05
737,0.069632811,0.086338675,0.000197925,0.000104016,0.05
738,0.069632811,0.086338675,0.000197925,0.000104016,0.05
739,0.069632811,0.086338675,0.000197925,0.000104016,0.05
740,0.074751067,0.098321077,0.000163948,9.55E-05,0.05
741,0.074751067,0.098321077,0.000163948,9.55E-05,0.05
742,0.074751067,0.098321077,0.000163948,9.55E-05,0.05
743,0.074751067,0.098321077,0.000163948,9.55E-05,0.05
744,0.074751067,0.098321077,0.000163948,9.55E-05,0.05
745,0.074751067,0.098321077,0.000163948,9.55E-05,0.05
746,0.074751067,0.098321077,0.000163948,9.55E-05,0.05
747,0.074751067,0.098321077,0.000163948,9.55E-05,0.05
748,0.074751067,0.098321077,0.000163948,9.55E-05,0.05
749,0.074751067,0.098321077,0.000163948,9.55E-05,0.05
750,0.074751067,0.098321077,0.000163948,9.55E-05,0.05
751,0.074751067,0.098321077,0.000163948,9.55E-05,0.05
752,0.074751067,0.098321077,0.000163948,9.55E-05,0.05
753,0.058940732,0.109371384,0.000120818,0.000100861,0.05
754,0.058940732,0.109371384,0.000120818,0.000100861,0.05
755,0.058940732,0.109371384,0.000120818,0.000100861,0.05
756,0.058940732,0.109371384,0.000120818,0.000100861,0.05
757,0.058940732,0.109371384,0.000120818,0.000100861,0.05
758,0.058940732,0.109371384,0.000120818,0.000100861,0.05
759,0.058940732,0.109371384,0.000120818,0.000100861,0.05
760,0.058940732,0.109371384,0.000120818,0.000100861,0.05
761,0.038029757,0.101797583,0.000140503,0.000105173,0.05
762,0.038029757,0.101797583,0.000140503,0.000105173,0.05
763,0.038029757,0.101797583,0.000140503,0.000105173,0.05
764,0.038029757,0.101797583,0.000140503,0.000105173,0.05
765,0.038029757,0.101797583,0.000140503,0.000105173,0.05
766,0.038029757,0.101797583,0.000140503,0.000105173,0.05
767,0.038029757,0.101797583,0.000140503,0.000105173,0.05
768,0.038029757,0.101797583,0.000140503,0.000105173,0.05
769,0.038029757,0.101797583,0.000140503,0.000105173,0.05
770,0.038029757,0.101797583,0.000140503,0.000105173,0.05
771,0.038029757,0.101797583,0.000140503,0.000105173,0.05
772,0.038029757,0.101797583,0.000140503,0.000105173,0.05
773,0.038029757,0.101797583,0.000140503,0.000105173,0.05
774,0.08640755,0.062143878,0.000180148,9.33E-05,0.05
775,0.08640755,0.062143878,0.000180148,9.33E-05,0.05
776,0.08640755,0.062143878,0.000180148,9.33E-05,0.05
777,0.08640755,0.062143878,0.000180148,9.33E-05,0.05
778,0.08640755,0.062143878,0.000180148,9.33E-05,0.05
779,0.08640755,0.062143878,0.000180148,9.33E-05,0.05
780,0.08640755,0.062143878,0.000180148,9.33E-05,0.05
781,0.08640755,0.062143878,0.000180148,9.33E-05,0.05
782,0.08640755,0.062143878,0.000180148,9.33E-05,0.05
783,0.08640755,0.062143878,0.000180148,9.33E-05,0.05
784,0.08640755,0.062143878,0.000180148,9.33E-05,0.05
785,0.075312451,0.039606531,0.000133261,0.000113715,0.05
786,0.075312451,0.039606531,0.000133261,0.000113715,0.05
787,0.075312451,0.039606531,0.000133261,0.000113715,0.05
788,0.075312451,0.039606531,0.000133261,0.000113715,0.05
789,0.075312451,0.039606531,0.000133261,0.000113715,0.05
790,0.075312451,0.039606531,0.000133261,0.000113715,0.05
791,0.075312451,0.039606531,0.000133261,0.000113715,0.05
792,0.075312451,0.039606531,0.000133261,0.000113715,0.05
793,0.058981662,0.076222047,0.00016584,0.0001,0.05
794,0.058981662,0.076222047,0.00016584,0.0001,0.05
795,0.058981662,0.076222047,0.00016584,0.0001,0.05
796,0.058981662,0.076222047,0.00016584,0.0001,0.05
797,0.058981662,0.076222047,0.00016584,0.0001,0.05
798,0.058981662,0.076222047,0.00016584,0.0001,0.05
799,0.058981662,0.076222047,0.00016584,0.0001,0.05
800,0.058981662,0.076222047,0.00016584,0.0001,0.05
801,0.058981662,0.076222047,0.00016584,0.0001,0.05
802,0.058981662,0.076222047,0.00016584,0.0001,0.05
803,0.058981662,0.076222047,0.00016584,0.0001,0.05
804,0.058981662,0.076222047,0.00016584,0.0001,0.05
805,0.058981662,0.076222047,0.00016584,0.0001,0.05
806,0.058981662,0.076222047,0.00016584,0.0001,0.05
807,0.071249709,0.068429303,0.000102682,0.0001,0.05
808,0.071249709,0.068429303,0.000102682,0.0001,0.05
809,0.071249709,0.068429303,0.000102682,0.0001,0.05
810,0.071249709,0.068429303,0.000102682,0.0001,0.05
811,0.071249709,0.068429303,0.000102682,0.0001,0.05
812,0.071249709,0.068429303,0.000102682,0.0001,0.05
813,0.071249709,0.068429303,0.000102682,0.0001,0.05
814,0.071249709,0.068429303,0.000102682,0.0001,0.05
815,0.071249709,0.068429303,0.000102682,0.0001,0.05
816,0.071249709,0.068429303,0.000102682,0.0001,0.05
817,0.071249709,0.068429303,0.000102682,0.0001,0.05
818,0.071249709,0.068429303,0.000102682,0.0001,0.05
819,0.090076674,0.044662353,0.000129039,0.000110371,0.05
820,0.090076674,0.044662353,0.000129039,0.000110371,0.05
821,0.090076674,0.044662353,0.000129039,0.000110371,0.05
822,0.090076674,0.044662353,0.000129039,0.000110371,0.05
823,0.090076674,0.044662353,0.000129039,0.000110371,0.05
824,0.090076674,0.044662353,0.000129039,0.000110371,0.05
825,0.090076674,0.044662353,0.000129039,0.000110371,0.05
826,0.090076674,0.044662353,0.000129039,0.000110371,0.05
827,0.090076674,0.044662353,0.000129039,0.000110371,0.05
828,0.090076674,0.044662353,0.000129039,0.000110371,0.05
829,0.090076674,0.044662353,0.000129039,0.000110371,0.05
830,0.090076674,0.044662353,0.000129039,0.000110371,0.05
831,0.090076674,0.044662353,0.000129039,0.000110371,0.05
832,0.090076674,0.044662353,0.000129039,0.000110371,0.05
833,0.083771464,0.067809232,0.00015364,9.62E-05,0.05
834,0.083771464,0.067809232,0.00015364,9.62E-05,0.05
835,0.083771464,0.067809232,0.00015364,9.62E-05,0.05
836,0.083771464,0.067809232,0.00015364,9.62E-05,0.05
837,0.083771464,0.067809232,0.00015364,9.62E-05,0.05
838,0.083771464,0.067809232,0.00015364,9.62E-05,0.05
839,0.083771464,0.067809232,0.00015364,9.62E-05,0.05
840,0.083771464,0.067809232,0.00015364,9.62E-05,0.05
841,0.126046087,0.051224601,0.000202832,0.000120523,0.05
842,0.126046087,0.051224601,0.000202832,0.000120523,0.05
843,0.126046087,0.051224601,0.000202832,0.000120523,0.05
844,0.126046087,0.051224601,0.000202832,0.000120523,0.05
845,0.126046087,0.051224601,0.000202832,0.000120523,0.05
846,0.126046087,0.051224601,0.000202832,0.000120523,0.05
847,0.126046087,0.051224601,0.000202832,0.000120523,0.05
848,0.126046087,0.051224601,0.000202832,0.000120523,0.05
849,0.126046087,0.051224601,0.000202832,0.000120523,0.05
850,0.126046087,0.051224601,0.000202832,0.000120523,0.05
851,0.073151027,0.090296011,0.000163586,0.000103372,0.05
852,0.073151027,0.090296011,0.000163586,0.000103372,0.05
853,0.073151027,0.090296011,0.000163586,0.000103372,0.05
854,0.073151027,0.090296011,0.000163586,0.000103372,0.05
855,0.073151027,0.090296011,0.000163586,0.000103372,0.05
856,0.073151027,0.090296011,0.000163586,0.000103372,0.05
857,0.073151027,0.090296011,0.000163586,0.000103372,0.05
858,0.073151027,0.090296011,0.000163586,0.000103372,0.05
859,0.073151027,0.090296011,0.000163586,0.000103372,0.05
860,0.080615845,0.086927397,0.00017997,0.000101922,0.05
861,0.080615845,0.086927397,0.00017997,0.000101922,0.05
862,0.080615845,0.086927397,0.00017997,0.000101922,0.05
863,0.080615845,0.086927397,0.00017997,0.000101922,0.05
864,0.080615845,0.086927397,0.00017997,0.000101922,0.05
865,0.080615845,0.086927397,0.00017997,0.000101922,0.05
866,0.094671786,0.082890844,0.000151853,0.000103504,0.05
867,0.094671786,0.082890844,0.000151853,0.000103504,0.05
868,0.094671786,0.082890844,0.000151853,0.000103504,0.05
869,0.094671786,0.082890844,0.000151853,0.000103504,0.05
870,0.094671786,0.082890844,0.000151853,0.000103504,0.05
871,0.094671786,0.082890844,0.000151853,0.000103504,0.05
872,0.094671786,0.082890844,0.000151853,0.000103504,0.05
873,0.094671786,0.082890844,0.000151853,0.000103504,0.05
874,0.094671786,0.082890844,0.000151853,0.000103504,0.05
875,0.094671786,0.082890844,0.000151853,0.000103504,0.05
876,0.094671786,0.082890844,0.000151853,0.000103504,0.05
877,0.094671786,0.082890844,0.000151853,0.000103504,0.05
878,0.069574959,0.0860583,0.000195864,0.000109491,0.05
879,0.069574959,0.0860583,0.000195864,0.000109491,0.05
880,0.069574959,0.0860583,0.000195864,0.000109491,0.05
881,0.069574959,0.0860583,0.000195864,0.000109491,0.05
882,0.069574959,0.0860583,0.000195864,0.000109491,0.05
883,0.069574959,0.0860583,0.000195864,0.000109491,0.05
884,0.069574959,0.0860583,0.000195864,0.000109491,0.05
885,0.069574959,0.0860583,0.000195864,0.000109491,0.05
886,0.069574959,0.0860583,0.000195864,0.000109491,0.05
887,0.069073986,0.059463148,0.000215398,0.000110753,0.05
888,0.069073986,0.059463148,0.000215398,0.000110753,0.05
889,0.069073986,0.059463148,0.000215398,0.000110753,0.05
890,0.069073986,0.059463148,0.000215398,0.000110753,0.05
891,0.069073986,0.059463148,0.000215398,0.000110753,0.05
892,0.069073986,0.059463148,0.000215398,0.000110753,0.05
893,0.069073986,0.059463148,0.000215398,0.000110753,0.05
894,0.069073986,0.059463148,0.000215398,0.000110753,0.05
895,0.069073986,0.059463148,0.000215398,0.000110753,0.05
896,0.069073986,0.059463148,0.000215398,0.000110753,0.05
897,0.069073986,0.059463148,0.000215398,0.000110753,0.05
898,0.069073986,0.059463148,0.000215398,0.000110753,0.05
899,0.064322806,0.075684973,0.000161937,0.000102195,0.05
900,0.064322806,0.075684973,0.000161937,0.000102195,0.05
901,0.064322806,0.075684973,0.000161937,0.000102195,0.05
902,0.064322806,0.075684973,0.000161937,0.000102195,0.05
903,0.064322806,0.075684973,0.000161937,0.000102195,0.05
904,0.064322806,0.075684973,0.000161937,0.000102195,0.05
905,0.064322806,0.075684973,0.000161937,0.000102195,0.05
906,0.064322806,0.075684973,0.000161937,0.000102195,0.05
907,0.081121925,0.040875331,0.000214376,0.000107169,0.05
908,0.081121925,0.040875331,0.000214376,0.000107169,0.05
909,0.081121925,0.040875331,0.000214376,0.000107169,0.05
910,0.081121925,0.040875331,0.000214376,0.000107169,0.05
911,0.081121925,0.040875331,0.000214376,0.000107169,0.05
912,0.081121925,0.040875331,0.000214376,0.000107169,0.05
913,0.081121925,0.040875331,0.000214376,0.000107169,0.05
914,0.063921699,0.068662237,0.000152631,9.74E-05,0.05
915,0.063921699,0.068662237,0.000152631,9.74E-05,0.05
916,0.063921699,0.068662237,0.000152631,9.74E-05,0.05
917,0.063921699,0.068662237,0.000152631,9.74E-05,0.05
918,0.063921699,0.068662237,0.000152631,9.74E-05,0.05
919,0.063921699,0.068662237,0.000152631,9.74E-05,0.05
920,0.063921699,0.068662237,0.000152631,9.74E-05,0.05
921,0.061992644,0.071220135,0.000142411,0.000100719,0.05
922,0.061992644,0.071220135,0.000142411,0.000100719,0.05
923,0.061992644,0.071220135,0.000142411,0.000100719,0.05
