date,cases_recovered,cases_active,deaths_total,susceptible
3/2/2023,4990643,9997,36942,26492418
4/2/2023,4990918,9923,36943,26492216
5/2/2023,4991190,9862,36943,26492005
6/2/2023,4991386,9840,36944,26491830
7/2/2023,4991639,9769,36946,26491646
8/2/2023,4991918,9679,36946,26491457
9/2/2023,4992293,9573,36946,26491188
10/2/2023,4992599,9518,36950,26490933
11/2/2023,4992989,9386,36951,26490674
12/2/2023,4993347,9188,36951,26490514
13/2/2023,4993601,9097,36952,26490350
14/2/2023,4993756,9141,36953,26490150
15/2/2023,4993971,9162,36954,26489913
16/2/2023,4994228,9186,36954,26489632
17/2/2023,4994463,9192,36954,26489391
18/2/2023,4994773,9093,36955,26489179
19/2/2023,4994931,9120,36956,26488993
20/2/2023,4995100,9117,36957,26488826
21/2/2023,4995292,9109,36957,26488642
22/2/2023,4995519,9111,36957,26488413
23/2/2023,4995797,9057,36957,26488189
24/2/2023,4996051,9007,36957,26487985
25/2/2023,4996270,8961,36957,26487812
26/2/2023,4996445,8993,36957,26487605
27/2/2023,4996622,9006,36957,26487415
28/2/2023,4996798,9035,36958,26487209
1/3/2023,4997031,9017,36960,26486992
2/3/2023,4997031,9256,36965,26486748
3/3/2023,4997244,9247,36965,26486544
4/3/2023,4997422,9239,36965,26486374
